amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraudPredicted,isFraud
3391.99,11304.0,14695.99,58669.0,55277.01,0,0
599342.88,51763.0,0.0,59566.12,148900.44,0,0
76996.05,0.0,0.0,452570.63,956549.47,0,0
7644.51,0.0,0.0,0.0,0.0,0,0
143553.8,51762.0,0.0,6692.99,1273212.94,0,0
7026.56,0.0,0.0,0.0,0.0,0,0
12498.65,396857.24,384358.59,0.0,0.0,0,0
357459.51,0.0,357459.51,1332932.25,975472.74,0,0
4402.18,190942.49,186540.3,0.0,0.0,0,0
228765.29,0.0,0.0,360839.51,1510495.57,0,0
6918.41,0.0,0.0,0.0,0.0,0,0
10342.21,779188.13,768845.92,0.0,0.0,0,0
167801.68,0.0,0.0,2921637.65,3089439.33,0,0
82621.94,2287113.36,2204491.42,0.0,29077.82,0,0
114538.24,0.0,0.0,140414.38,254952.61,0,0
7842.47,0.0,0.0,0.0,0.0,0,0
51345.42,0.0,51345.42,78981.08,27635.66,0,0
106888.08,7640703.62,7747591.7,642961.71,536073.63,0,0
31986.37,1481509.51,1449523.14,0.0,0.0,0,0
302117.13,1909262.11,2211379.24,2997705.58,14247328.87,0,0
30307.91,89582.91,59275.0,0.0,0.0,0,0
3129.89,50265.0,47135.11,0.0,0.0,0,0
165482.39,236733.0,71250.61,69574.0,242656.13,0,0
20084.09,0.0,0.0,0.0,0.0,0,0
158874.07,8538965.88,8697839.96,1305641.84,2511051.14,0,0
14937.49,0.0,0.0,0.0,0.0,0,0
55756.37,382852.28,327095.91,1107719.61,1163475.98,0,0
16183.41,11282.0,0.0,0.0,0.0,0,0
8531.18,0.0,0.0,0.0,0.0,0,0
7895.98,0.0,0.0,0.0,0.0,0,0
117839.23,0.0,0.0,410611.74,0.0,0,0
110041.14,146582.0,36540.86,7848.0,374680.55,0,0
6196.03,189519.0,183322.97,0.0,0.0,0,0
27198.05,3974887.79,4002085.84,164655.0,31173.15,0,0
10677.98,1529989.81,1519311.83,0.0,0.0,0,0
494.64,2255.9,1761.25,0.0,0.0,0,0
10141.15,25511.0,15369.85,0.0,0.0,0,0
243525.21,0.0,0.0,679120.78,922645.99,0,0
3503.31,0.0,0.0,0.0,0.0,0,0
3046.56,2426.7,0.0,0.0,0.0,0,0
544403.53,43185.0,0.0,90987.96,478677.52,0,0
124369.02,1236433.28,1112064.26,986533.2,1971499.98,0,0
17415.56,78295.0,60879.44,0.0,0.0,0,0
10244.93,7307825.51,7318070.44,78314.03,22686.28,0,0
248764.74,10173.0,258937.74,0.0,0.0,0,0
411363.54,39951.0,0.0,52170.0,60738.03,0,0
1457213.54,0.0,0.0,10937223.86,19169204.93,0,0
5357.62,463.0,5820.62,164.0,94756.94,0,0
18316.69,718737.0,700420.31,0.0,0.0,0,0
1732.2,2505215.44,2503483.24,0.0,0.0,0,0
182135.17,4218558.75,4400693.92,3057802.35,2875667.18,0,0
23738.34,138.0,0.0,0.0,0.0,0,0
8812.94,111.0,0.0,0.0,0.0,0,0
123269.91,0.0,0.0,353482.41,1369340.5,0,0
28567.77,161300.87,132733.11,0.0,0.0,0,0
49167.45,0.0,0.0,180885.36,96012.17,0,0
1004.1,44657.52,43653.42,0.0,0.0,0,0
571.09,207665.4,207094.31,0.0,0.0,0,0
1713.7,9993.22,8279.52,0.0,0.0,0,0
1165357.26,0.0,0.0,3347766.62,4513123.88,0,0
211371.84,12943.0,224314.84,0.0,0.0,0,0
100119.45,144146.0,44026.55,0.0,100119.45,0,0
35966.13,10200.0,0.0,0.0,0.0,0,0
4954.56,0.0,0.0,0.0,0.0,0,0
10636.52,370989.18,360352.66,0.0,0.0,0,0
21426.19,39155.38,17729.19,0.0,0.0,0,0
214939.46,0.0,0.0,374912.53,427431.39,0,0
11357.4,60989.84,49632.45,0.0,0.0,0,0
2049.51,21173.0,19123.49,0.0,0.0,0,0
10362.8,30728.0,20365.2,77114.12,87476.92,0,0
8281.24,158689.97,150408.73,0.0,0.0,0,0
5359.51,40787.02,35427.51,0.0,0.0,0,0
19142.69,0.0,0.0,0.0,0.0,0,0
31034.17,161242.0,130207.83,6760.0,68831.68,0,0
310817.4,99426.0,0.0,5027.0,674484.96,0,0
1097.74,24866.0,23768.26,0.0,0.0,0,0
4806.29,49754.0,44947.71,0.0,0.0,0,0
134232.89,0.0,0.0,250061.79,384294.68,0,0
2738.86,12622.0,9883.14,0.0,0.0,0,0
157868.79,205067.0,362935.79,4821.4,771935.59,0,0
116978.27,14115437.65,14232415.92,198519.0,81540.73,0,0
88.96,0.0,0.0,0.0,0.0,0,0
15265.62,0.0,0.0,0.0,0.0,0,0
4236.25,739707.04,735470.79,0.0,0.0,0,0
618218.05,212784.8,0.0,0.0,618218.05,0,0
144629.21,16447518.8,16592148.01,182630.04,585493.81,0,0
21102.95,79100.32,57997.38,0.0,0.0,0,0
2206.56,20857.0,18650.44,0.0,0.0,0,0
16813.65,11225.0,0.0,0.0,0.0,0,0
29201.14,0.0,0.0,315928.15,345129.29,0,0
4301.02,41015.0,36713.98,0.0,0.0,0,0
205857.25,0.0,0.0,13241817.7,13447674.95,0,0
9977.82,16099.0,6121.18,0.0,0.0,0,0
87558.87,179353.68,91794.81,239942.65,666586.62,0,0
24613.83,0.0,0.0,33652.01,58265.84,0,0
175421.35,15515.0,190936.35,0.0,0.0,0,0
181398.63,99989.0,0.0,59586.0,151630.56,0,0
16548.15,121690.0,105141.85,0.0,0.0,0,0
180870.42,62593.04,243463.47,1512928.31,2084795.89,0,0
137855.74,4824523.29,4962379.03,320533.59,182677.85,0,0
2480.26,1523597.78,1521117.52,0.0,0.0,0,0
96769.51,0.0,0.0,121349.72,466530.02,0,0
236283.3,49407.0,0.0,1183300.41,1987620.66,0,0
4073.2,428850.28,424777.08,0.0,0.0,0,0
5946.51,0.0,0.0,0.0,0.0,0,0
282061.92,20488.0,0.0,0.0,419009.71,0,0
107730.87,1457897.44,1565628.31,5477929.34,6671931.33,0,0
157184.91,757171.15,914356.06,556.0,0.0,0,0
383533.35,10339.0,0.0,0.0,383533.35,0,0
17332.03,5291.0,0.0,0.0,0.0,0,0
176838.5,180353.0,3514.5,1577693.75,3451883.19,0,0
302943.41,5005027.73,5307971.13,522393.86,0.0,0,0
5641.56,1809759.18,1804117.61,0.0,0.0,0,0
79400.75,0.0,0.0,0.0,79400.75,0,0
111983.56,24189331.68,24301315.24,629934.17,2188356.88,0,0
7329.11,148947.65,141618.54,0.0,0.0,0,0
3930.28,80819.74,76889.46,0.0,0.0,0,0
158409.71,0.0,0.0,2346601.76,2716954.86,0,0
228162.38,0.0,0.0,4290628.86,7488671.79,0,0
153793.5,0.0,0.0,2510648.09,2925852.96,0,0
208079.59,16570.54,0.0,325901.29,0.0,0,0
2458.62,121327.81,118869.19,0.0,0.0,0,0
22673.2,487338.32,464665.12,0.0,0.0,0,0
18875.02,12148.0,0.0,0.0,0.0,0,0
304147.5,881644.82,577497.33,0.0,304147.5,0,0
176855.3,2313861.49,2490716.79,1664302.83,1642684.04,0,0
12134.04,4006.0,0.0,0.0,0.0,0,0
90377.24,28049.0,118426.24,0.0,0.0,0,0
100805.26,74764.0,0.0,22187.0,91918.95,0,0
570247.68,13116151.12,13686398.79,1509476.18,924352.64,0,0
255588.22,602254.0,346665.78,98209.69,594958.48,0,0
278389.12,7099365.23,7377754.34,7073842.94,6795453.82,0,0
217823.81,16404.0,234227.81,0.0,0.0,0,0
16382.9,13108.0,0.0,0.0,0.0,0,0
314094.74,6115923.6,6430018.34,786738.97,757779.01,0,0
539430.95,0.0,0.0,595549.33,424250.45,0,0
2724355.38,20446.0,0.0,0.0,2724355.38,0,0
12397.01,1092.0,13489.01,2970.89,0.0,0,0
34311.72,7948989.4,7983301.12,277583.0,0.0,0,0
127083.14,0.0,0.0,1239024.0,2422222.36,0,0
466242.06,767255.69,1233497.75,989096.39,964059.38,0,0
100425.19,0.0,0.0,206827.0,582059.64,0,0
143772.76,11674.0,155446.76,574742.5,748149.42,0,0
11195.82,1668034.47,1656838.66,0.0,0.0,0,0
209320.44,329875.37,539195.8,379233.37,338481.61,0,0
14417.75,26431.0,12013.25,0.0,0.0,0,0
153288.75,0.0,0.0,165301.48,681456.39,0,0
223987.1,779.0,0.0,483271.17,635293.53,0,0
6426.77,654641.84,648215.08,0.0,0.0,0,0
25280.69,0.0,0.0,0.0,0.0,0,0
13924.86,0.0,0.0,0.0,0.0,0,0
1764.46,510730.0,508965.54,0.0,0.0,0,0
34123.83,0.0,0.0,113539.56,147663.39,0,0
18144.97,0.0,0.0,0.0,0.0,0,0
9525.48,19094.0,9568.52,0.0,0.0,0,0
17852.1,0.0,0.0,0.0,0.0,0,0
326079.98,4953985.88,5280065.86,376918.3,0.0,0,0
533514.74,0.0,0.0,3508871.43,4042386.17,0,0
6281.52,20385.0,14103.48,0.0,0.0,0,0
167556.26,43677.95,0.0,22089.0,189645.26,0,0
10565.0,10565.0,0.0,36275.0,24380.72,0,1
2922545.82,0.0,0.0,3288770.48,6457094.34,0,0
7803.34,980361.23,972557.89,0.0,0.0,0,0
124709.1,0.0,0.0,1049345.66,1926683.39,0,0
2300.42,9189.0,6888.58,0.0,0.0,0,0
33900.52,21316.87,0.0,22049.0,0.0,0,0
231099.38,5017.0,236116.38,3977679.98,4144037.72,0,0
1008529.03,0.0,0.0,1196120.1,2698821.57,0,0
2979.46,0.0,0.0,0.0,0.0,0,0
2337.01,0.0,0.0,0.0,0.0,0,0
3260.92,0.0,0.0,0.0,0.0,0,0
624790.4,20814.0,0.0,1916166.76,2540957.16,0,0
422165.2,5468035.11,5890200.3,5398127.54,4800148.12,0,0
242473.17,11021.0,0.0,65068.0,307541.17,0,0
190085.91,30802.0,0.0,0.0,190085.91,0,0
77505.64,7443488.32,7520993.95,160267.47,300574.46,0,0
2172878.97,0.0,0.0,1102892.58,3016316.34,0,0
553.25,7522.0,6968.75,0.0,0.0,0,0
549259.08,26566.0,0.0,51806.0,1353412.68,0,0
3595.74,5003.0,1407.26,0.0,0.0,0,0
1234.0,2226.0,992.0,0.0,0.0,0,0
34043.69,47892.59,13848.89,0.0,0.0,0,0
179566.07,0.0,0.0,580453.37,760019.44,0,0
8809.87,0.0,0.0,0.0,0.0,0,0
31180.28,0.0,0.0,0.0,0.0,0,0
6967.38,119773.0,112805.62,0.0,0.0,0,0
172632.03,116.0,0.0,579.0,555682.98,0,0
9235.32,49569.0,40333.68,0.0,0.0,0,0
48610.59,0.0,0.0,213957.86,509755.35,0,0
36361.73,6544521.12,6580882.85,10653772.22,10946293.06,0,0
7842.98,18421.0,26263.98,10619.0,2776.02,0,0
8539.17,330.0,0.0,0.0,0.0,0,0
14079.93,4930.0,0.0,0.0,0.0,0,0
8158.24,8667.33,509.09,0.0,0.0,0,0
175195.56,92250.55,0.0,2208942.38,2265663.04,0,0
25358.56,30556.0,55914.56,9975.0,442165.27,0,0
2067.57,0.0,0.0,0.0,0.0,0,0
259173.91,0.0,0.0,459288.58,718462.48,0,0
41486.89,0.0,0.0,150979.51,290158.62,0,0
1784492.21,101904.0,0.0,3257065.76,5108962.84,0,0
19771.47,0.0,0.0,0.0,0.0,0,0
501943.34,12077356.1,12579299.44,539295.98,37352.64,0,0
1832666.8,33310.39,0.0,483160.28,2329693.31,0,0
558916.8,0.0,0.0,1246755.7,1805672.5,0,0
496031.86,135.0,0.0,0.0,666586.62,0,0
104321.82,0.0,0.0,195130.28,179807.43,0,0
15197.75,0.0,0.0,0.0,0.0,0,0
3628.64,0.0,0.0,0.0,0.0,0,0
10261.46,53232.0,42970.54,0.0,0.0,0,0
2471.02,0.0,0.0,0.0,0.0,0,0
17569.72,2258585.55,2241015.83,0.0,0.0,0,0
111093.53,837129.8,948223.32,0.0,122490.3,0,0
40403.29,0.0,0.0,142994.55,183397.84,0,0
37846.88,178.0,0.0,0.0,0.0,0,0
100237.06,51898.0,0.0,277352.0,543236.88,0,0
209299.97,13245.0,0.0,0.0,209299.97,0,0
2996.57,1217326.86,1214330.29,0.0,0.0,0,0
616371.4,1223384.46,1839755.87,12657809.25,11956594.11,0,0
993.97,0.0,0.0,0.0,0.0,0,0
1524100.2,6177.0,0.0,28643.71,1018492.72,0,0
1107.9,0.0,0.0,0.0,0.0,0,0
414403.88,99722.0,0.0,1792132.62,2740488.66,0,0
63614.37,157785.42,94171.04,13944786.48,14008400.85,0,0
247443.59,151462.0,0.0,62474.36,346165.36,0,0
446631.08,844695.0,398063.92,3624.0,450255.08,0,0
4854.4,18849.0,13994.6,0.0,0.0,0,0
5185.83,65.0,0.0,0.0,0.0,0,0
315639.74,22743.0,0.0,4455321.48,4937135.42,0,0
36396.11,0.0,0.0,0.0,0.0,0,0
67805.82,0.0,0.0,153825.0,316206.24,0,0
17556.31,0.0,0.0,0.0,0.0,0,0
6743.24,0.0,0.0,0.0,0.0,0,0
8674.67,21598.0,12923.33,0.0,0.0,0,0
180.12,0.0,0.0,0.0,0.0,0,0
35976.49,64458.63,28482.13,121017.0,187229.94,0,0
343235.25,1511685.75,1854921.01,754383.7,411148.44,0,0
15973.19,39517.0,23543.81,0.0,0.0,0,0
15040.24,3511.0,0.0,0.0,0.0,0,0
2626.02,495893.91,493267.88,106948.88,109574.91,0,0
13842.2,86555.09,72712.89,0.0,0.0,0,0
8881.72,0.0,0.0,0.0,0.0,0,0
171504.09,5405379.5,5576883.6,565891.41,394387.32,0,0
341884.94,819239.69,1161124.63,856828.97,576353.3,0,0
12093.81,40434.0,28340.19,0.0,0.0,0,0
10831.7,1175.0,0.0,0.0,0.0,0,0
40870.46,0.0,0.0,170130.41,211000.86,0,0
8183.11,573265.12,565082.01,0.0,0.0,0,0
2048.72,0.0,0.0,0.0,0.0,0,0
24305.29,67.0,0.0,724.0,0.0,0,0
299021.64,148159.0,0.0,1411927.39,2219112.71,0,0
6634.97,107834.26,101199.29,0.0,0.0,0,0
1555.53,11726.71,10171.19,0.0,0.0,0,0
6333.59,0.0,0.0,0.0,0.0,0,0
3882.92,0.0,0.0,0.0,0.0,0,0
100087.33,368640.52,268553.19,408185.04,508272.37,0,0
7405.17,92643.56,85238.39,0.0,0.0,0,0
183294.51,20580.0,0.0,0.0,52733.44,0,0
76725.26,0.0,0.0,154836.69,166522.15,0,0
246734.78,21568353.62,21815088.4,327856.26,0.0,0,0
147092.26,1119.0,0.0,439807.81,1820155.85,0,0
265698.68,0.0,0.0,6549167.9,6814866.58,0,0
198442.2,0.0,0.0,532044.91,730487.11,0,0
11557.22,11318.68,0.0,0.0,0.0,0,0
11653.75,5105.0,0.0,0.0,0.0,0,0
1922.5,68032.38,66109.88,0.0,0.0,0,0
199957.49,27124.0,227081.49,802447.19,730824.18,0,0
14932.42,0.0,0.0,0.0,0.0,0,0
42894.47,253099.65,295994.13,468372.45,670483.69,0,0
163781.59,0.0,0.0,1985503.08,2748314.07,0,0
459759.66,158359.0,0.0,0.0,590769.26,0,0
11885.07,0.0,0.0,0.0,0.0,0,0
163046.28,8713123.06,8876169.34,187128.21,24081.92,0,0
32081.47,5909.0,0.0,0.0,0.0,0,0
17162.33,22663.0,39825.33,646656.95,1965001.69,0,0
68921.36,359201.99,290280.63,62741.0,67042.16,0,0
174458.02,47259.0,0.0,0.0,1145978.2,0,0
532.75,79670.0,80202.75,10894.58,581346.67,0,0
840049.16,10831.14,0.0,2644921.79,3484970.94,0,0
28294.62,5044.0,0.0,5611759.42,5419360.04,0,0
3962.06,0.0,0.0,50212.06,0.0,0,0
12778.13,0.0,0.0,0.0,0.0,0,0
32213.26,61562.0,29348.74,0.0,0.0,0,0
12691.64,66.85,0.0,0.0,0.0,0,0
36651.07,74752.02,38100.95,0.0,0.0,0,0
424207.68,0.0,0.0,752499.15,1754717.64,0,0
3316.21,0.0,0.0,0.0,0.0,0,0
238683.83,0.0,0.0,11919857.46,12099108.35,0,0
13967.02,0.0,0.0,0.0,0.0,0,0
264859.89,4282209.24,4547069.13,1552632.37,744556.9,0,0
31181.79,21512.0,0.0,0.0,0.0,0,0
360373.89,925.28,0.0,0.0,234828.48,0,0
2568.41,0.0,0.0,0.0,0.0,0,0
4252.82,5545.0,1292.18,0.0,0.0,0,0
14066.28,0.0,0.0,0.0,0.0,0,0
12287.1,72267.05,59979.95,0.0,0.0,0,0
2908.53,11628.0,8719.47,0.0,0.0,0,0
2069.31,4858.0,2788.69,0.0,0.0,0,0
162037.66,1541527.96,1703565.62,374318.67,0.0,0,0
151951.62,0.0,0.0,256772.01,876645.6,0,0
2615.04,0.0,0.0,0.0,0.0,0,0
435.89,0.0,0.0,0.0,0.0,0,0
125609.24,6306863.11,6432472.35,10334702.38,10121710.05,0,0
47325.54,7639658.97,7686984.52,60953.0,3323138.34,0,0
37340.23,0.0,0.0,549620.45,817839.9,0,0
8363.74,0.0,0.0,0.0,0.0,0,0
7566.04,56622.0,49055.96,0.0,0.0,0,0
586882.96,15780.0,602662.96,0.0,0.0,0,0
176437.73,2229688.6,2406126.33,249138.27,55228.46,0,0
1380.58,215.3,0.0,0.0,0.0,0,0
11120.49,103722.0,92601.51,0.0,0.0,0,0
67088.6,6507.0,0.0,229637.5,1807425.47,0,0
19283.98,0.0,0.0,0.0,0.0,0,0
385933.16,10918.0,0.0,258566.1,377415.59,0,0
366185.46,3868143.89,4234329.35,2413840.05,1914022.8,0,0
9832.09,5590.0,0.0,0.0,0.0,0,0
162.54,0.0,0.0,1261011.48,1261174.02,0,0
15141.44,206916.0,191774.56,0.0,0.0,0,0
21666.76,8486083.8,8507750.56,32649.3,10982.54,0,0
166539.81,0.0,0.0,3834086.1,4000625.91,0,0
7773.64,4956206.57,4963980.21,1377528.22,1269391.64,0,0
10788.24,147828.29,137040.04,0.0,0.0,0,0
75963.2,0.0,0.0,3412920.99,4460111.62,0,0
932584.48,0.0,0.0,1563272.41,2495856.89,0,0
28188.41,11620.0,39808.41,264480.68,1514416.28,0,0
38547.1,0.0,0.0,0.0,0.0,0,0
5282.17,107985.71,102703.54,0.0,0.0,0,0
1150.5,0.0,0.0,0.0,0.0,0,0
324561.63,0.0,0.0,1094849.1,789634.89,0,0
47317.52,35239.99,0.0,94355.73,141673.25,0,0
21078.15,6310.67,0.0,0.0,0.0,0,0
10039.73,0.0,0.0,34541.92,44581.65,0,0
82176.1,0.0,0.0,401824.79,2528788.63,0,0
5831.05,333749.58,327918.53,0.0,0.0,0,0
68107.22,0.0,0.0,174600.16,0.0,0,0
12280.47,20018.0,7737.53,0.0,0.0,0,0
7071.77,159939.0,152867.23,0.0,0.0,0,0
111712.72,0.0,0.0,1627896.92,2697349.09,0,0
154175.52,5089630.23,5243805.75,191383.21,133584.06,0,0
63159.13,0.0,0.0,433280.1,274864.83,0,0
48720.51,148693.0,99972.49,6271.12,0.0,0,0
380538.63,0.0,0.0,728877.7,1424063.03,0,0
408401.85,0.0,0.0,6651591.88,7059993.73,0,0
95218.3,0.0,0.0,98007.0,353968.63,0,0
382045.62,21370.0,0.0,0.0,218231.85,0,0
81250.42,16112.0,97362.42,935343.29,1642701.33,0,0
6853.18,1067999.19,1061146.01,0.0,0.0,0,0
2453.68,87320.94,84867.26,0.0,0.0,0,0
22918.32,0.0,0.0,0.0,0.0,0,0
1670652.38,68651.0,0.0,457744.49,2594173.01,0,0
5820.51,71088.0,65267.49,5538900.95,5916456.0,0,0
7573.58,0.0,0.0,0.0,0.0,0,0
349608.2,1015080.06,1364688.26,381628.13,32019.93,0,0
22091.98,0.0,0.0,135787.45,157879.43,0,0
469.98,309003.17,308533.19,0.0,0.0,0,0
11474.41,2862414.7,2850940.29,0.0,0.0,0,0
118117.89,4023041.37,4141159.26,1556818.46,1438700.57,0,0
304364.59,9929.0,0.0,0.0,1550966.15,0,0
397864.07,16585.0,0.0,0.0,673787.35,0,0
400292.16,25282.0,425574.16,780984.43,1485879.26,0,0
32526.93,131296.99,98770.06,0.0,0.0,0,0
59916.86,0.0,0.0,379547.16,537185.56,0,0
21753.87,3140757.62,3162511.49,180197.6,158443.72,0,0
16576.07,46337.0,29760.93,0.0,0.0,0,0
2079.48,0.0,0.0,331220.64,480066.02,0,0
113650.62,0.0,0.0,10804144.44,10917795.06,0,0
4206.23,81513.0,77306.77,214.0,0.0,0,0
384933.62,7448663.85,7833597.47,874562.86,359869.33,0,0
534672.73,162704.0,0.0,3725159.33,7636832.87,0,0
755.91,2132.0,1376.09,0.0,0.0,0,0
20628.95,0.0,0.0,100974.0,121602.95,0,0
223778.59,651.0,0.0,407.0,438072.66,0,0
11737.9,2853.0,0.0,0.0,0.0,0,0
14265.58,11632.0,0.0,0.0,0.0,0,0
9564.0,1268992.23,1259428.23,0.0,0.0,0,0
195041.38,21589.0,0.0,501.0,202747.64,0,0
110218.27,7211420.08,7321638.35,804917.87,3018034.04,0,0
217312.29,1367086.57,1584398.85,226286.4,8974.11,0,0
392804.82,17771735.54,18164540.36,1122115.78,120617.08,0,0
247189.24,0.0,0.0,6024119.94,6271309.18,0,0
1780.62,48563.0,46782.38,0.0,0.0,0,0
8858.63,166.0,0.0,0.0,0.0,0,0
18475.29,0.0,0.0,0.0,0.0,0,0
540422.66,0.0,0.0,547640.5,1242261.84,0,0
228539.86,120409.84,0.0,30890.0,363510.86,0,0
342351.72,11020.0,0.0,532054.1,874405.83,0,0
11732.31,6928.71,0.0,0.0,0.0,0,0
30001.87,0.0,0.0,0.0,0.0,0,0
268877.38,374204.79,105327.41,1928975.27,4327929.06,0,0
96326.34,199792.0,103465.66,11238.0,0.0,0,0
15749.89,12665.0,0.0,0.0,0.0,0,0
115322.56,0.0,0.0,429545.9,0.0,0,0
1530031.67,0.0,0.0,3392164.93,5362535.48,0,0
153492.81,50443.0,0.0,10965.0,775469.15,0,0
483.27,305.0,0.0,9830750.42,9763043.92,0,0
22540.28,366291.0,388831.28,833183.57,1237758.38,0,0
27731.69,15613.0,0.0,0.0,0.0,0,0
212656.97,0.0,0.0,2259516.95,2354051.89,0,0
15645.63,0.0,0.0,0.0,0.0,0,0
404738.42,25164.76,0.0,0.0,404738.42,0,0
20646.07,10809.0,0.0,0.0,0.0,0,0
30165.83,268366.23,238200.39,0.0,0.0,0,0
14037.07,13452.72,0.0,0.0,0.0,0,0
4461.68,229021.38,224559.7,0.0,0.0,0,0
8213.72,0.0,0.0,0.0,0.0,0,0
6931.08,2591029.87,2584098.78,0.0,0.0,0,0
98730.49,808689.25,907419.74,1818541.9,2706884.51,0,0
373736.42,11317.0,0.0,0.0,373736.42,0,0
677791.9,52769.0,0.0,63273.99,1815741.54,0,0
103653.45,0.0,0.0,262806.45,218940.79,0,0
6667.61,291611.74,284944.13,0.0,0.0,0,0
1396.96,1458.0,61.04,0.0,0.0,0,0
519555.09,0.0,0.0,819360.96,1120841.42,0,0
1122.31,187710.03,186587.72,0.0,0.0,0,0
1818639.19,0.0,0.0,2205195.57,4023834.75,0,0
5110.46,79280.68,74170.22,0.0,0.0,0,0
100244.27,1889.0,102133.27,40122.0,0.0,0,0
2045705.04,0.0,0.0,2048189.88,3803124.27,0,0
160315.65,341418.97,501734.62,214067.54,53751.88,0,0
709846.77,898925.7,189078.93,4140191.07,4943589.61,0,0
11650.04,41577.02,29926.99,0.0,0.0,0,0
11461.03,14605.0,3143.97,0.0,0.0,0,0
13152.91,0.0,0.0,0.0,0.0,0,0
17614.88,104301.0,121915.88,762993.87,745379.0,0,0
226480.7,5026.0,0.0,0.0,226480.7,0,0
26256.66,0.0,0.0,0.0,0.0,0,0
11660.51,0.0,0.0,0.0,0.0,0,0
296214.4,69776.0,0.0,391297.86,1660829.19,0,0
6105.49,0.0,0.0,0.0,0.0,0,0
5867.89,0.0,0.0,0.0,0.0,0,0
3909.17,1179941.37,1176032.21,0.0,0.0,0,0
313287.03,0.0,0.0,462909.12,776196.15,0,0
277040.22,34434986.79,34712027.02,698866.2,346941.16,0,0
4718.54,10907.0,6188.46,0.0,0.0,0,0
202816.41,13169526.57,13372342.98,4696076.04,4073850.27,0,0
229774.97,14911971.52,15141746.48,4012608.01,3570750.06,0,0
5053.71,45267.0,40213.29,0.0,0.0,0,0
5941.56,0.0,0.0,0.0,0.0,0,0
29101.3,348.0,0.0,0.0,0.0,0,0
105138.74,0.0,0.0,5014674.08,5470354.25,0,0
19248.95,2050.0,0.0,0.0,0.0,0,0
8827.79,0.0,0.0,227144.5,503064.33,0,0
253733.79,12019361.45,12273095.24,267126.9,13393.11,0,0
230053.23,0.0,0.0,243220.63,568291.35,0,0
3524.59,90059.0,86534.41,0.0,0.0,0,0
15800.09,397990.06,382189.97,0.0,0.0,0,0
42583.22,120321.93,77738.71,150465.77,483093.13,0,0
13908.36,32154.0,18245.64,0.0,0.0,0,0
423.65,196.0,0.0,0.0,0.0,0,0
36387.23,23145.6,0.0,0.0,0.0,0,0
8603.34,0.0,0.0,0.0,0.0,0,0
230885.9,0.0,0.0,299403.05,801730.23,0,0
66436.3,0.0,0.0,936420.57,1002856.87,0,0
298108.32,7721138.81,8019247.13,1506618.83,1208510.51,0,0
240737.97,1179337.88,938599.91,554462.1,1240743.88,0,0
249963.9,5809737.22,6059701.12,0.0,1339531.09,0,0
220164.57,21312.0,0.0,65854.43,396323.63,0,0
32175.61,0.0,0.0,645369.31,677544.92,0,0
25594.04,52432.0,26837.96,0.0,0.0,0,0
187308.99,0.0,0.0,239513.3,494573.51,0,0
29131.43,0.0,0.0,0.0,0.0,0,0
3438.93,20492.0,17053.07,0.0,0.0,0,0
261721.13,7022213.42,7283934.55,1360338.81,1802046.35,0,0
776983.41,0.0,0.0,791716.25,2159367.3,0,0
3084.77,0.0,0.0,106392.0,0.0,0,0
5302.77,11293.0,5990.23,0.0,0.0,0,0
9596.28,19296.26,9699.98,0.0,0.0,0,0
14255.33,0.0,0.0,0.0,0.0,0,0
282464.02,10806.0,0.0,16132.87,547919.01,0,0
535579.26,0.0,0.0,1159645.73,2399032.56,0,0
7563.72,0.0,0.0,0.0,0.0,0,0
266722.74,0.0,0.0,762973.79,1029696.53,0,0
413643.32,46288.0,459931.32,269059.0,0.0,0,0
7426.25,20250.0,12823.75,0.0,0.0,0,0
17809.04,1681951.7,1699760.74,18074208.52,18056399.48,0,0
356374.25,3272185.42,3628559.67,1379996.28,1023622.03,0,0
24587.58,0.0,0.0,31421.2,88947.02,0,0
120074.73,120074.73,0.0,0.0,120074.73,0,1
15137.13,0.0,0.0,0.0,0.0,0,0
3290.53,0.0,0.0,0.0,0.0,0,0
10234.82,179708.68,169473.87,0.0,0.0,0,0
118228.31,3901.0,0.0,107186.0,0.0,0,0
12670.56,31870.0,19199.44,0.0,0.0,0,0
56145.85,21528.0,0.0,5075.0,33008.44,0,0
71523.4,1979126.62,2050650.01,220543.75,507993.76,0,0
249812.59,0.0,0.0,1293663.52,1543476.12,0,0
269943.85,19977.0,289920.85,1423764.72,68441.76,0,0
122986.55,186237.69,309224.24,5051.0,0.0,0,0
318052.51,3602.0,0.0,127128.93,563302.41,0,0
695545.63,348748.16,0.0,7217581.81,7913127.43,0,0
13413.52,31287.0,17873.48,0.0,0.0,0,0
9066.2,28182.0,19115.8,0.0,0.0,0,0
18060.0,619841.91,601781.91,99054.9,117114.9,0,0
14177.91,684781.82,670603.91,0.0,0.0,0,0
7306.75,0.0,0.0,0.0,0.0,0,0
343408.58,0.0,0.0,3986503.85,7389896.21,0,0
101900.04,0.0,0.0,1571600.24,1963990.81,0,0
350566.07,785770.47,1136336.54,1482288.11,1131722.04,0,0
1309.71,84929.58,83619.87,48511.0,0.0,0,0
18097.74,4224191.49,4242289.24,21170.0,3072.26,0,0
2306.38,169555.7,167249.32,0.0,0.0,0,0
142334.47,0.0,0.0,1018816.13,1333926.18,0,0
29144.75,20029.0,0.0,0.0,0.0,0,0
