length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,Predictions,Actual Output
35,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,15,0.8666666670000001,0.133333333,0,0,0,0.0,0,0.0,0,0,66.66666667,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,366,6208,0,0,0,1,legitimate,legitimate
37,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,20,20,0,11.5,11.5,0.0,0,0,0,0,0,0,47,0.85106383,0.14893617,0,1,0,0.0,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,0,85.71428571,0,0,0,1,0,0,531,7505,2244720,0,0,4,legitimate,legitimate
218,12,1,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,0,1,0.316513761,0.083333333,0,0,0,0,0,3,1,0,0,0,0,0,14,9,2,5,2,64,5,64,13.64285714,5.0,14.30769231,4,0,0,0,0,0,6,0.5,0.5,0,1,0,0.0,0,0.0,0,1,50.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,24,-1,0,0,1,0,Phishing,Phishing
48,17,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,1,0,6,3,3,3,3,9,9,7,5.166666667,6.0,4.75,0,0,0,0,0,0,35,0.342857143,0.6571428570000001,0,1,0,0.043478261,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,73.68421053,0,0,0,1,0,0,1048,5526,10856,0,1,5,legitimate,legitimate
34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.230769231,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,1,0,373,7296,0,0,1,5,Phishing,Phishing
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,83,0.927710843,0.072289157,0,0,0,0.666666667,0,0.0,0,0,100.0,0,96.96969697,3.03030303,0,0,0,44.44444444,0,0,0,0,0,0,38,-1,0,0,0,3,legitimate,legitimate
29,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,26,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,0,2361,274501,0,0,3,legitimate,legitimate
45,12,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,7,8,7,8,8,8,7.5,8.0,7.333333333,0,0,0,0,0,0,32,0.9375,0.0625,0,0,0,1.0,0,0.0,0,1,88.88888889,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,555,3828,5619,0,0,5,legitimate,legitimate
102,24,0,2,12,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.058823529,0.0,0,0,0,0,0,2,1,0,0,0,0,0,15,3,2,3,2,11,11,10,5.0,6.0,4.75,0,0,0,0,0,0,91,0.527472527,0.472527473,0,0,0,0.325581395,0,0.093023256,0,0,80.76923077,0,5.555555556,94.44444444,0,0,0,66.66666667,0,0,0,1,1,0,135,-1,295578,0,0,4,legitimate,legitimate
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,29,0.620689655,0.379310345,0,0,0,0.272727273,0,0.0,1,0,80.0,0,100.0,0.0,0,0,0,52.94117647,0,0,0,1,1,0,91,8309,891412,0,0,5,legitimate,legitimate
66,19,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,3,3,4,11,11,11,7.0,7.0,7.0,0,0,0,0,0,0,74,0.945945946,0.054054054,0,0,0,0.5,0,0.0,0,0,93.10344828,0,75.0,25.0,0,0,0,50.0,0,0,0,1,0,0,804,6136,39984,0,0,4,legitimate,legitimate
62,34,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,5,3,3,4,26,26,10,9.4,14.5,6.0,0,0,0,0,0,0,10,0.4,0.6,0,0,0,0.0,0,0.166666667,0,0,40.0,0,0.0,100.0,0,0,0,66.66666667,0,0,0,1,0,0,263,4851,0,0,0,3,legitimate,legitimate
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,265,0.5018867920000001,0.498113208,0,1,0,0.022727273,0,0.007575758,0,1,18.18181818,0,0.0,100.0,0,0,0,40.0,0,0,0,1,1,1,0,-1,45954,0,0,5,legitimate,legitimate
163,19,1,4,6,1,0,2,0,1,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0.306748466,0.0,0,0,0,0,0,3,0,0,0,0,0,0,15,4,2,2,2,15,12,15,9.2,7.0,9.538461538,0,0,0,0,0,0,31,0.548387097,0.451612903,0,0,0,0.428571429,0,0.642857143,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,7,2198,0,0,1,0,Phishing,Phishing
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,15,0.666666667,0.333333333,0,1,0,0.0,0,0.2,0,1,66.66666667,0,0.0,0.0,0,0,0,60.0,0,0,0,0,0,0,2303,8287,4617715,0,0,3,legitimate,legitimate
50,15,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,3,4,3,8,6,8,4.571428571,5.0,4.4,0,1,0,0,0,0,96,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,0,131,11555,609,0,0,7,legitimate,legitimate
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,90,0.7555555559999999,0.244444444,0,0,0,0.227272727,0,0.0,0,1,62.5,0,20.0,80.0,0,0,0,57.89473684,0,0,0,0,0,0,112,-1,0,0,0,3,legitimate,legitimate
38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.078947368,0.103448276,0,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,9,9,0,7.666666667,7.666666667,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,177,189,0,0,1,2,Phishing,Phishing
60,18,0,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.15,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,2,2,3,2,10,10,7,4.555555556,6.5,4.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,101,8299,41286,0,1,3,legitimate,legitimate
35,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,3,3,3,3,8,10,10,8,7.0,6.5,8.0,0,0,0,0,0,0,2,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,286,78,0,0,0,0,Phishing,Phishing
87,14,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.068965517,0.0,0,0,0,0,0,2,0,1,0,0,3,0,11,7,3,3,4,9,6,9,6.0,4.5,6.333333333,0,0,0,0,0,0,162,0.7345679009999999,0.265432099,0,0,0,0.023255814,0,0.209302326,0,1,72.72727273,0,89.47368421,10.52631579,0,0,0,27.27272727,0,0,0,1,1,0,133,7537,5344,0,1,6,legitimate,legitimate
92,14,1,3,4,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.27173913,0.0,0,0,0,0,0,3,0,0,0,0,0,0,13,4,3,3,3,12,6,12,5.307692308,4.5,5.454545455,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,2435,8523,22053,0,0,4,legitimate,legitimate
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,46,0.8478260870000001,0.152173913,0,1,0,0.285714286,0,0.0,0,1,77.77777778,0,90.0,10.0,0,0,0,75.0,0,0,0,1,1,0,984,5224,5227935,0,0,2,legitimate,legitimate
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.086956522,0.142857143,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,247,0.704453441,0.295546559,0,1,0,0.178082192,0,0.246575342,0,1,44.18604651,0,0.0,100.0,0,0,0,20.83333333,0,0,0,1,1,0,174,2018,172451,0,0,5,legitimate,legitimate
33,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,13,13,0,10.5,10.5,0.0,0,1,0,0,0,0,84,0.583333333,0.4166666670000001,0,3,0,0.257142857,0,0.0,0,1,0.0,0,11.11111111,88.88888889,0,0,0,79.62962963,0,0,0,1,1,0,372,7297,0,0,0,5,legitimate,legitimate
60,20,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.283333333,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,32,32,12,32,15.66666667,7.5,32.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,24,7646,0,0,1,0,Phishing,Phishing
61,16,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,6,3,3,3,9,8,9,6.142857143,5.5,6.4,0,0,0,0,0,0,112,0.892857143,0.107142857,0,1,0,0.0,0,0.0,0,1,75.0,0,66.66666667,33.33333333,0,0,0,36.36363636,0,0,0,0,0,0,0,-1,8607,0,0,7,legitimate,legitimate
164,24,0,2,1,0,1,1,0,2,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,0.06097561,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,1,3,7,3,92,13,92,16.11111111,10.0,17.85714286,2,0,0,0,1,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,1282,0,0,1,0,Phishing,Phishing
73,44,0,5,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,9,2,1,1,4,15,7,15,5.888888889,4.857142857,9.5,1,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,228,5616,0,0,1,5,Phishing,Phishing
66,18,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,3,3,3,5,10,10,10,7.0,6.5,7.2,0,0,0,0,0,0,94,0.936170213,0.063829787,0,1,0,0.0,0,0.0,0,1,92.85714286,0,100.0,0.0,0,0,0,70.0,0,0,0,1,0,0,991,4486,2873,0,0,5,legitimate,legitimate
35,10,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,7,3,8,7,8,5.5,7.0,5.0,0,0,0,0,0,2,217,0.737327189,0.262672811,0,1,0,0.070175439,0,0.298245614,1,1,94.87179487,0,98.0,2.0,0,0,0,5.555555556,0,0,0,0,1,0,0,2139,309382,0,1,7,legitimate,Phishing
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,101,0.6435643560000001,0.356435644,0,5,0,0.027777778,0,0.0,0,1,71.11111111,0,0.0,100.0,0,0,0,40.0,0,0,0,1,0,0,586,7449,7720996,0,0,8,legitimate,legitimate
127,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.133858268,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,Phishing,Phishing
32,16,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,7,12,7,12,12,7,9.5,12.0,7.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,545,4934,0,0,1,0,Phishing,Phishing
58,24,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,3,3,4,16,16,12,8.6,9.5,8.0,0,0,0,0,0,0,66,0.939393939,0.060606061,0,1,0,0.0,0,0.0,0,1,84.61538462,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,59,4323,186860,0,0,5,legitimate,legitimate
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.035714286,0.047619048,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,8,8,0,8.0,8.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,Phishing,Phishing
37,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,6,6,8,10,6,10,8.0,6.0,9.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,325,6615,0,0,1,0,Phishing,Phishing
49,36,0,2,3,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.020408163,0.0,0,0,0,0,0,2,0,0,1,0,0,0,7,1,1,3,1,8,8,1,4.285714286,5.6,1.0,0,1,0,0,0,0,17,0.058823529,0.941176471,0,3,0,0.0625,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,373,7296,0,0,1,5,Phishing,Phishing
56,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,4,13,13,9,6.666666667,8.0,6.0,0,0,0,0,0,0,16,0.9375,0.0625,0,0,0,0.0,0,0.0,0,0,0.0,0,87.5,12.5,0,0,0,100.0,0,0,0,1,1,0,170,3848,0,0,1,4,Phishing,Phishing
31,24,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,307,0.986970684,0.013029316,0,0,0,0.25,0,0.0,0,0,100.0,0,96.42857143,3.571428571,0,0,0,72.72727273,0,0,0,1,1,0,174,8227,71252,0,0,5,legitimate,legitimate
22,14,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.045454545,0.071428571,0,0,0,1,0,2,1,1,0,0,0,0,3,0,2,2,0,4,4,0,3.0,3.0,0.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,100.0,0,0,1,1,0,0,202,6737,85914,0,1,4,Phishing,Phishing
53,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,5,4,3,3,6,10,10,10,7.4,6.5,8.0,0,0,0,0,0,0,109,0.825688073,0.174311927,0,1,0,0.1578947369999999,0,0.210526316,0,1,68.42105263,0,100.0,0.0,0,0,0,64.0,0,0,0,0,0,0,322,9174,623,0,0,7,legitimate,legitimate
39,22,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,3,14,14,4,6.0,8.5,3.5,0,0,0,0,0,0,8,0.875,0.125,0,0,0,1.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,50.0,0,0,0,0,1,0,19,385,0,0,1,0,Phishing,Phishing
37,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.054054054,0.068965517,0,0,0,0,0,2,0,0,0,0,0,0,2,1,6,6,0,18,18,0,12.0,12.0,0.0,1,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,272,3014,433561,0,0,4,Phishing,Phishing
68,22,0,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.058823529,0.0,0,0,1,0,0,3,1,0,0,0,0,0,9,4,2,3,2,8,8,8,5.444444444,5.666666667,5.333333333,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,-1,0,0,1,2,Phishing,Phishing
25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.08,0.111111111,0,0,0,0,1,2,0,0,0,0,0,0,2,3,4,4,0,10,10,0,7.0,7.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,106,260,0,0,1,0,Phishing,Phishing
117,38,1,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0.196581197,0.0,0,0,1,0,0,2,1,0,0,0,1,0,7,5,3,3,6,32,30,32,14.28571429,16.5,13.4,0,0,0,0,0,0,75,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,181,1279,0,0,1,0,Phishing,Phishing
26,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,3,6,6,3,4.0,4.5,3.0,0,0,0,0,0,0,30,0.166666667,0.833333333,0,3,0,0.16,0,0.0,1,1,20.0,0,0.0,100.0,0,0,0,42.85714286,0,0,0,0,0,0,265,4483,125300,0,0,3,legitimate,legitimate
49,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,4,12,9,12,6.6,5.5,7.333333333,0,1,0,0,0,0,533,0.943714822,0.056285178,0,0,0,0.233333333,0,0.1,0,0,100.0,0,100.0,0.0,0,0,0,75.40983607,0,0,0,0,1,0,904,7131,12,0,0,7,legitimate,legitimate
96,19,0,3,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0625,0.0,0,0,0,0,0,3,0,0,0,0,1,0,13,5,2,3,2,11,11,9,5.615384615,7.0,5.363636364,0,0,0,0,0,0,34,0.529411765,0.470588235,0,1,0,0.0,0,0.125,0,1,50.0,0,100.0,0.0,0,0,0,59.09090909,0,0,0,1,1,0,622,5222,5322,0,0,6,legitimate,legitimate
68,42,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.191176471,0.0,0,0,0,1,0,3,0,0,0,0,1,0,6,2,2,3,2,15,13,15,8.666666667000001,8.75,8.5,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,Phishing,Phishing
71,21,0,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.056338028,0.0,0,0,0,0,0,2,1,0,0,0,1,0,8,5,2,3,2,13,13,10,6.5,8.0,6.0,0,0,0,0,0,0,121,0.652892562,0.347107438,0,0,0,0.071428571,0,0.023809524,0,0,70.0,0,62.68656716,37.31343284,0,0,0,78.125,0,0,0,1,0,0,760,4352,10826,0,0,5,legitimate,legitimate
66,26,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,3,3,4,18,18,11,8.333333332999999,10.5,7.25,0,0,0,0,0,0,132,0.803030303,0.196969697,0,3,0,0.038461538,0,0.230769231,0,1,30.76923077,0,0.0,0.0,0,0,0,60.0,0,0,0,0,1,0,517,7519,10724,0,0,5,legitimate,legitimate
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.272727273,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,0,77,5767,0,0,1,2,Phishing,Phishing
65,24,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,6,16,16,9,8.0,9.5,7.25,0,0,0,0,0,0,213,0.8544600940000001,0.145539906,0,1,0,0.225806452,0,0.032258065,0,1,57.14285714,0,80.0,20.0,0,0,0,31.25,0,0,0,0,0,0,332,-1,18370,0,0,6,legitimate,legitimate
46,13,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.02173913,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,1,3,1,7,5,7,4.0,4.0,4.0,0,0,0,0,0,0,17,0.941176471,0.058823529,0,0,0,1.0,0,0.0,1,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,54,8635,17805,0,0,5,legitimate,legitimate
77,26,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,2,3,19,3,19,19,12,9.666666667,19.0,7.8,0,0,0,0,0,0,7,0.285714286,0.7142857140000001,0,1,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,223,-1,0,0,1,2,Phishing,Phishing
80,13,0,3,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,3,1,0,0,0,0,0,9,1,3,9,3,10,9,10,6.555555556,9.0,6.25,0,0,0,0,0,0,36,0.222222222,0.7777777779999999,0,2,0,0.142857143,0,0.0,1,1,11.11111111,0,0.0,100.0,0,0,0,50.0,0,0,0,1,1,0,274,-2,0,0,1,3,Phishing,Phishing
35,28,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,15,15,0,11.5,11.5,0.0,0,1,0,0,0,0,16,0.1875,0.8125,0,0,0,0.846153846,0,0.615384615,0,1,28.57142857,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,Phishing,Phishing
43,15,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.11627907,0.0,0,0,1,0,0,3,0,0,0,0,1,0,6,0,3,3,3,8,8,6,4.666666667,5.5,4.25,0,0,0,0,0,0,396,0.95959596,0.04040404,0,0,0,0.9375,0,0.125,0,1,86.66666667,0,83.33333333,16.66666667,0,0,0,78.94736842,0,0,0,1,1,0,150,7156,2250,0,0,3,legitimate,legitimate
